time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-22T11:44:02.111Z,-22.679,-68.2103,126.64,4.2,mb,,66,0.273,0.41,us,us6000agfv,2020-08-30T00:01:03.040Z,"25 km N of San Pedro de Atacama, Chile",earthquake,6.6,3.6,0.186,8,reviewed,us,us
2020-06-22T08:28:20.847Z,-20.5155,-69.8584,85.37,3.4,ml,,153,0.629,0.65,us,us6000agrc,2020-08-30T00:01:04.040Z,"Tarapaca, Chile",earthquake,3,9,0.062,34,reviewed,us,us
2020-06-22T08:27:56.134Z,-60.4949,-34.0605,10,4.8,mb,,50,6.364,0.6,us,us7000acat,2020-08-30T00:01:22.040Z,"Scotia Sea",earthquake,9.7,1.9,0.095,39,reviewed,us,us
2020-06-20T23:04:56.291Z,-59.7559,-26.1073,35,5,mb,,50,15.063,0.68,us,us6000aflv,2020-08-30T00:00:57.040Z,"South Sandwich Islands region",earthquake,8.1,1.9,0.078,53,reviewed,us,us
2020-06-19T13:40:35.061Z,-21.4848,-68.5385,152.99,4.4,mb,,115,0.724,0.65,us,us6000aeup,2020-08-30T00:00:50.040Z,"114 km NNE of Calama, Chile",earthquake,8.1,8.6,0.309,3,reviewed,us,us
2020-06-19T05:39:16.752Z,-20.375,-70.1874,35,3,ml,,173,0.776,0.31,us,us6000aep7,2020-08-30T00:00:49.040Z,"18 km SSW of Iquique, Chile",earthquake,2.9,2,0.066,30,reviewed,us,us
2020-06-19T03:36:59.465Z,-24.1094,-66.9586,198.09,4.3,mb,,47,1.606,0.86,us,us6000aemh,2020-08-30T00:00:48.040Z,"66 km W of San Antonio de los Cobres, Argentina",earthquake,7.3,4.4,0.168,10,reviewed,us,us
2020-06-18T04:00:03.910Z,-38.1354,-73.9532,10,4.1,mwr,,137,1.512,0.63,us,us6000adxd,2020-08-30T00:00:43.040Z,"Near the coast of Araucania, Chile",earthquake,7.3,1.9,0.065,23,reviewed,us,us
2020-06-17T18:21:48.087Z,-56.43,-58.8981,10,4.5,mb,,88,4.789,0.96,us,us6000adn2,2020-08-30T00:00:42.040Z,"Scotia Sea",earthquake,8.6,1.8,0.128,18,reviewed,us,us
2020-06-17T06:40:11.335Z,-23.3495,-68.4931,98.53,4.2,mb,,40,0.49,1.21,us,us6000adb9,2020-08-30T00:00:40.040Z,"57 km SSW of San Pedro de Atacama, Chile",earthquake,6.5,6.5,0.152,12,reviewed,us,us
2020-06-17T03:05:47.727Z,-57.396,-24.6592,10,5.1,mb,,51,7.353,0.73,us,us6000ad8h,2020-08-30T00:00:39.040Z,"South Sandwich Islands region",earthquake,9.4,1.7,0.07,67,reviewed,us,us
2020-06-17T00:50:45.919Z,-36.637,-73.1553,24.17,4.8,mwr,,92,0.114,0.67,us,us6000ad70,2020-08-30T00:00:39.040Z,"10 km NNW of Talcahuano, Chile",earthquake,5.8,1.3,0.041,56,reviewed,us,us
2020-06-16T17:54:40.319Z,-23.2758,-68.5679,108.9,4.5,mwr,,33,0.481,0.9,us,us6000aczw,2020-08-22T19:14:57.040Z,"55 km SW of San Pedro de Atacama, Chile",earthquake,5.6,3.9,0.053,34,reviewed,us,us
2020-06-16T12:25:12.636Z,-55.6558,-26.7191,10,4.4,mb,,131,5.792,0.97,us,us6000ah7u,2020-08-22T19:15:05.040Z,"South Sandwich Islands region",earthquake,14.9,1.9,0.155,12,reviewed,us,us
2020-06-16T06:44:52.326Z,-31.9108,-67.2745,133.01,4.3,mb,,48,0.875,0.82,us,us6000acn8,2020-08-22T19:14:55.040Z,"99 km ESE of Caucete, Argentina",earthquake,8.9,6.1,0.104,26,reviewed,us,us
2020-06-15T22:44:03.394Z,-55.9013,-27.4559,94.62,4.5,mb,,67,5.434,0.51,us,us6000aey4,2020-08-22T19:15:03.040Z,"South Sandwich Islands region",earthquake,13.8,6.1,0.136,16,reviewed,us,us
2020-06-15T07:23:00.644Z,-21.9719,-67.3174,192.06,4.7,mb,,44,1.259,0.96,us,us6000ac2m,2020-08-22T19:14:53.040Z,"138 km NE of San Pedro de Atacama, Chile",earthquake,5.5,5.7,0.029,363,reviewed,us,us
2020-06-15T07:18:32.216Z,-24.1903,-67.1124,156.13,4.5,mwr,,44,1.573,0.7,us,us6000ac2l,2020-08-22T19:14:53.040Z,"80 km W of San Antonio de los Cobres, Argentina",earthquake,8.1,5.8,,,reviewed,us,guc
2020-06-15T04:35:44.978Z,-30.0439,-71.5655,34.48,4.4,mb,,189,0.31,1.2,us,us6000ac0x,2020-08-22T19:14:53.040Z,"24 km WSW of Coquimbo, Chile",earthquake,5.3,7.4,0.218,6,reviewed,us,us
2020-06-14T05:36:00.870Z,-24.0137,-67.0341,230.73,4.2,mb,,59,1.49,0.59,us,us6000abke,2020-08-22T19:14:50.040Z,"76 km WNW of San Antonio de los Cobres, Argentina",earthquake,10,8.6,0.175,9,reviewed,us,us
2020-06-13T12:04:47.591Z,-24.2889,-67.1774,163.09,4.4,mb,,75,1.617,0.82,us,us6000ab9z,2020-08-22T19:14:49.040Z,"87 km W of San Antonio de los Cobres, Argentina",earthquake,9.2,9.7,0.203,7,reviewed,us,us
2020-06-11T14:57:59.848Z,-60.623,-22.8177,10,4.7,mb,,199,9.714,0.85,us,us6000ae5p,2020-08-22T19:14:59.040Z,"South Sandwich Islands region",earthquake,13.2,2,0.129,18,reviewed,us,us
2020-06-11T11:47:33.865Z,-59.1391,-24.4,10,4.4,mb,,143,8.234,1.09,us,us6000ae5s,2020-08-22T19:14:59.040Z,"South Sandwich Islands region",earthquake,14.5,1.9,0.149,13,reviewed,us,us
2020-06-10T07:06:43.153Z,-32.0655,-71.8569,46.95,4.2,mb,,190,0.684,0.98,us,us6000a964,2020-08-22T19:14:41.040Z,"72 km NW of La Ligua, Chile",earthquake,7.8,2.4,0.187,8,reviewed,us,us
2020-06-10T06:25:33.264Z,-36.6195,-72.5912,55.82,3.5,ml,,119,0.498,0.67,us,us6000a95p,2020-08-22T19:14:41.040Z,"29 km WNW of Bulnes, Chile",earthquake,4.7,8.9,0.057,40,reviewed,us,us
2020-06-10T06:00:16.769Z,-21.4709,-68.3977,118.56,4.5,mb,,36,0.849,1.09,us,us6000a953,2020-08-22T19:14:41.040Z,"121 km NNE of Calama, Chile",earthquake,6.8,6.9,0.131,22,reviewed,us,us
2020-06-09T23:58:48.619Z,-21.4696,-66.7434,211.11,4.5,mb,,44,1.986,1.17,us,us6000a8zy,2020-08-18T17:59:11.040Z,"80 km SW of Atocha, Bolivia",earthquake,8.4,5.5,0.062,77,reviewed,us,us
2020-06-09T18:55:53.926Z,-28.6386,-68.9641,126.46,4.1,mb,,90,1.166,0.89,us,us6000a8s7,2020-08-18T17:59:11.040Z,"75 km W of Vinchina, Argentina",earthquake,6.7,6,0.261,6,reviewed,us,us
2020-06-09T06:50:03.868Z,-58.6828,-25.0877,10,4.6,mb,,88,7.694,0.73,us,us6000acxg,2020-08-18T17:59:09.040Z,"South Sandwich Islands region",earthquake,13.4,1.9,0.111,24,reviewed,us,us
2020-06-09T00:04:47.720Z,-56.4501,-25.4528,10,4.9,mb,,102,6.655,0.43,us,us6000a869,2020-08-18T17:59:08.040Z,"South Sandwich Islands region",earthquake,14.5,1.8,0.12,22,reviewed,us,us
2020-06-09T00:00:16.629Z,-23.9556,-67.9087,120.31,4.3,mb,,56,1.029,0.97,us,us6000a863,2020-08-18T17:59:08.040Z,"119 km SSE of San Pedro de Atacama, Chile",earthquake,7.2,7.2,0.217,8,reviewed,us,us
2020-06-08T16:46:10.651Z,-37.5253,-71.5412,10,3.8,mb,,88,0.886,0.88,us,us6000a7x9,2020-08-18T17:59:07.040Z,"65 km ENE of Mulchén, Chile",earthquake,4.3,1.4,0.292,4,reviewed,us,us
2020-06-08T11:01:44.991Z,-58.5167,-24.7198,10,4.5,mb,,84,7.782,1.1,us,us6000aawk,2020-08-18T17:59:06.040Z,"South Sandwich Islands region",earthquake,9.6,1.8,0.11,25,reviewed,us,us
2020-06-07T21:26:32.016Z,-23.2501,-68.5144,120.18,4,mwr,,39,0.428,0.73,us,us6000a7lu,2020-08-18T17:59:03.040Z,"49 km SW of San Pedro de Atacama, Chile",earthquake,6.2,5.3,,,reviewed,us,guc
2020-06-07T13:15:15.150Z,-60.3578,-47.5592,10,4.8,mb,,49,5.405,0.74,us,us6000aaqp,2020-08-18T17:59:02.040Z,"Scotia Sea",earthquake,4.1,1.8,0.149,16,reviewed,us,us
2020-06-06T22:08:17.033Z,-22.062,-69.3472,82.45,4.1,mb,,84,0.281,0.48,us,us6000a79k,2020-08-18T17:59:00.040Z,"61 km NW of Calama, Chile",earthquake,3.6,4.1,0.198,7,reviewed,us,us
2020-06-06T19:09:47.921Z,-23.7995,-67.9879,124.23,4.1,mb,,70,0.861,1.1,us,us6000a781,2020-08-18T17:58:59.040Z,"100 km SSE of San Pedro de Atacama, Chile",earthquake,8.4,6.1,0.26,4,reviewed,us,us
2020-06-06T15:31:50.117Z,-28.4644,-67.6189,125.87,4.3,mb,,76,2.104,1.2,us,us6000a766,2020-08-18T17:58:59.040Z,"44 km S of Tinogasta, Argentina",earthquake,8.9,12.5,0.265,4,reviewed,us,us
2020-06-06T08:05:54.872Z,-57.7404,-25.2567,34.12,5,mww,,59,7.184,0.53,us,us6000a72v,2020-08-18T17:58:57.040Z,"South Sandwich Islands region",earthquake,10.3,5.1,0.098,10,reviewed,us,us
2020-06-06T01:21:22.957Z,-21.8116,-68.371,137.6,4,mb,,49,0.809,0.47,us,us6000a6yw,2020-08-18T17:58:55.040Z,"91 km NE of Calama, Chile",earthquake,6.2,7.3,0.183,8,reviewed,us,us
2020-06-05T17:47:51.976Z,-56.3064,-26.9678,62.97,4.6,mb,,114,5.804,0.67,us,us6000aa3z,2020-08-18T17:58:54.040Z,"South Sandwich Islands region",earthquake,12.5,4.8,0.146,14,reviewed,us,us
2020-06-05T10:58:28.065Z,-21.731,-68.5373,136.56,4.3,mb,,47,0.658,0.51,us,us6000a6ft,2020-08-18T17:58:52.040Z,"89 km NNE of Calama, Chile",earthquake,5.9,6,0.129,17,reviewed,us,us
2020-06-05T02:02:51.176Z,-30.445,-71.647,23.08,4,mwr,,89,0.781,1.09,us,us6000a6ae,2020-08-18T17:58:51.040Z,"46 km WNW of Ovalle, Chile",earthquake,4.5,2.6,0.054,33,reviewed,us,us
2020-06-04T18:34:25.581Z,-28.9184,-67.5478,126.95,4.3,mb,,128,2.392,0.69,us,us6000a9w7,2020-08-18T17:58:51.040Z,"27 km N of Chilecito, Argentina",earthquake,4.8,8.5,0.375,2,reviewed,us,us
2020-06-04T16:32:25.899Z,-20.7376,-69.2094,118.63,4,mb,,44,0.4,0.88,us,us6000a5y5,2020-08-18T17:58:50.040Z,"114 km ESE of Iquique, Chile",earthquake,4.8,5.7,0.184,10,reviewed,us,us
2020-06-03T23:18:24.840Z,-60.8962,-23.6033,10,4.5,mb,,200,13.551,0.94,us,us6000aa57,2020-08-18T17:58:47.040Z,"South Sandwich Islands region",earthquake,15.8,1.9,0.151,13,reviewed,us,us
2020-06-03T16:09:17.875Z,-23.0864,-70.465,29.18,4.1,mwr,,177,0.335,0.65,us,us6000a58s,2020-08-18T17:58:45.040Z,"63 km N of Antofagasta, Chile",earthquake,5.2,6.3,,,reviewed,us,guc
2020-06-03T07:50:33.938Z,-23.3547,-68.4336,107.33,4.6,mb,,52,0.464,1.2,us,us6000a4zc,2020-08-18T17:58:45.040Z,"54 km SSW of San Pedro de Atacama, Chile",earthquake,7.3,6.5,0.141,17,reviewed,us,us
2020-06-03T07:35:36.466Z,-23.274,-68.4677,112,6.8,mww,,21,1.164,1.13,us,us6000a4yi,2020-08-18T17:58:45.040Z,"48 km SW of San Pedro de Atacama, Chile",earthquake,6.8,1.8,0.046,45,reviewed,us,us
2020-06-03T07:19:10.198Z,-22.2686,-69.3141,101.33,4.1,mb,,98,0.462,0.37,us,us6000a4ya,2020-08-18T17:58:44.040Z,"45 km WNW of Calama, Chile",earthquake,4.6,9.4,0.301,3,reviewed,us,us
2020-06-02T12:48:34.709Z,-60.2518,-26.6089,10,4.9,mb,,131,17.904,0.78,us,us6000a4f0,2020-08-15T20:20:04.040Z,"South Sandwich Islands region",earthquake,12.7,1.8,0.106,28,reviewed,us,us
2020-06-02T07:48:50.038Z,-55.8055,-27.8896,48.17,4.3,mb,,173,5.174,0.7,us,us6000a8p3,2020-08-15T20:20:04.040Z,"South Sandwich Islands region",earthquake,12.4,7.8,0.143,14,reviewed,us,us
2020-06-02T00:30:35.717Z,-55.0887,-33.1373,10,5,mb,,185,2.105,0.64,us,us6000a418,2020-08-15T20:20:02.040Z,"South Georgia Island region",earthquake,14.6,2,0.091,38,reviewed,us,us
2020-06-01T22:04:41.542Z,-35.0074,-69.5534,176.99,4.1,mb,,75,1.031,0.59,us,us6000a3z9,2020-08-15T20:20:02.040Z,"119 km WSW of San Rafael, Argentina",earthquake,5.4,7.8,0.184,8,reviewed,us,us
2020-06-01T01:56:47.896Z,-56.2147,-27.6738,109.3,4.2,mb,,106,5.4,0.83,us,us6000a8dq,2020-08-15T20:19:59.040Z,"South Sandwich Islands region",earthquake,15.4,7.3,0.167,10,reviewed,us,us
2020-05-31T14:09:48.286Z,-31.2716,-68.263,127.92,4,ml,,190,0.452,0.64,us,us6000a36p,2020-08-15T20:19:57.040Z,"28 km NE of San Martín, Argentina",earthquake,9.9,17,0.048,56,reviewed,us,us
2020-05-31T13:35:30.214Z,-21.3999,-68.5881,123.76,4,mwr,,65,0.725,0.41,us,us6000a36i,2020-08-15T20:19:57.040Z,"122 km NNE of Calama, Chile",earthquake,7,6.8,,,reviewed,us,guc
2020-05-31T04:58:26.014Z,-21.3927,-68.675,113.61,4.4,mwr,,46,0.663,1.28,us,us6000a30y,2020-08-15T20:19:55.040Z,"120 km NNE of Calama, Chile",earthquake,6.2,6.2,,,reviewed,us,guc
2020-05-31T02:19:05.376Z,-21.8538,-68.5736,136.97,4.6,mb,,36,0.623,0.97,us,us6000a2yf,2020-08-15T20:19:55.040Z,"75 km NNE of Calama, Chile",earthquake,6,6.6,0.193,9,reviewed,us,us
2020-05-30T23:44:09.412Z,-31.2337,-68.9638,106.76,4.5,mb,,44,0.392,0.92,us,us6000a2wa,2020-08-15T20:19:54.040Z,"41 km NNW of Villa Basilio Nievas, Argentina",earthquake,5.4,4.5,0.081,45,reviewed,us,us
2020-05-30T13:17:23.330Z,-60.8367,-26.3896,10,4.6,mb,,291,8.513,0.54,us,us6000a6gy,2020-08-15T20:19:53.040Z,"South Sandwich Islands region",earthquake,9.8,2,0.132,17,reviewed,us,us
2020-05-30T12:55:45.622Z,-35.5124,-71.3877,88.67,4.3,mb,,141,0.25,0.41,us,us6000a2mw,2020-08-15T20:19:52.040Z,"9 km ENE of San Clemente, Chile",earthquake,4.5,5.3,0.188,9,reviewed,us,us
2020-05-30T07:02:01.818Z,-29.1575,-71.2771,63.13,4.5,mwr,,144,0.525,0.57,us,us6000a2he,2020-08-15T20:19:51.040Z,"81 km SW of Vallenar, Chile",earthquake,5.1,2.6,,,reviewed,us,guc
2020-05-30T04:16:45.914Z,-56.3174,-26.9741,93.35,4.2,mb,,112,5.804,0.33,us,us6000a6gp,2020-08-15T20:19:51.040Z,"South Sandwich Islands region",earthquake,12.9,7.7,0.159,11,reviewed,us,us
2020-05-29T20:24:41.185Z,-24.2338,-67.2822,194.17,4.6,mwr,,80,1.518,1.15,us,us6000a24m,2020-08-15T20:19:49.040Z,"97 km W of San Antonio de los Cobres, Argentina",earthquake,8.6,8.2,,,reviewed,us,guc
2020-05-29T16:32:55.291Z,-27.6549,-69.2014,116.01,4.9,mww,,33,0.818,1.24,us,us6000a1xu,2020-08-15T20:19:49.040Z,"116 km ESE of Copiapó, Chile",earthquake,6,4.8,0.086,13,reviewed,us,us
2020-05-29T10:10:32.810Z,-23.2182,-66.1858,213.81,4.8,mwr,,38,1.854,0.71,us,us6000a1m5,2020-08-15T20:19:47.040Z,"51 km W of El Aguilar, Argentina",earthquake,8.5,5.2,,,reviewed,us,guc
2020-05-28T08:37:57.648Z,-56.2828,-27.102,61.47,5,mb,,111,5.725,0.78,us,us6000a0wa,2020-08-15T20:19:42.040Z,"South Sandwich Islands region",earthquake,11.3,6.1,0.066,74,reviewed,us,us
2020-05-27T18:18:18.294Z,-57.1931,-27.9861,255.24,4.1,mb,,97,5.617,0.57,us,us6000a5uw,2020-08-15T20:19:38.040Z,"South Sandwich Islands region",earthquake,9.8,6.3,0.101,27,reviewed,us,us
2020-05-27T08:03:17.113Z,-31.5538,-72.2411,10,4.4,mb,,150,1.117,0.93,us,us60009zw6,2020-08-15T20:19:36.040Z,"102 km W of Illapel, Chile",earthquake,6.6,1.9,0.19,8,reviewed,us,us
2020-05-26T19:26:04.333Z,-31.6953,-68.2088,109.68,4.1,mb,,74,0.093,0.94,us,us60009zgg,2020-08-08T18:17:32.040Z,"8 km SE of Caucete, Argentina",earthquake,7.8,4,0.262,6,reviewed,us,us
2020-05-26T16:42:50.374Z,-56.0789,-27.9735,129.28,4.3,mb,,103,5.2,0.7,us,us6000a4ix,2020-08-08T18:17:38.040Z,"South Sandwich Islands region",earthquake,13.1,7.1,0.116,21,reviewed,us,us
2020-05-26T10:20:26.965Z,-22.6074,-66.4387,276.09,4.5,mb,,110,1.642,0.5,us,us70009qj3,2020-08-08T18:18:01.040Z,"77 km W of Abra Pampa, Argentina",earthquake,11.4,9.7,0.27,4,reviewed,us,us
2020-05-26T07:50:34.088Z,-22.2701,-67.3655,162.72,4.6,mwr,,28,1.012,0.98,us,us70009qgk,2020-08-08T18:18:01.040Z,"111 km NE of San Pedro de Atacama, Chile",earthquake,5.1,5.8,,,reviewed,us,guc
2020-05-26T01:52:36.043Z,-20.4948,-69.1996,81.09,4,mwr,,50,0.354,1.03,us,us70009qbf,2020-08-08T18:18:00.040Z,"104 km ESE of Iquique, Chile",earthquake,4.9,2,0.093,11,reviewed,us,us
2020-05-25T20:26:28.980Z,-24.2937,-67.1808,178.51,4.4,mb,,99,1.619,0.87,us,us70009q6e,2020-08-08T18:17:59.040Z,"87 km W of San Antonio de los Cobres, Argentina",earthquake,6.9,12.3,0.311,3,reviewed,us,us
2020-05-25T17:08:21.818Z,-22.795,-66.2722,254,4.3,mb,,35,1.765,0.88,us,us70009q3c,2020-08-08T18:17:58.040Z,"59 km W of Abra Pampa, Argentina",earthquake,8.1,7,0.099,29,reviewed,us,us
2020-05-25T15:34:38.918Z,-22.8432,-68.6933,108.53,4.1,mb,,79,0.486,0.54,us,us70009q2v,2020-08-08T18:17:58.040Z,"48 km SSE of Calama, Chile",earthquake,4.6,8.1,0.3,3,reviewed,us,us
2020-05-25T13:17:33.761Z,-24.2952,-66.9281,165.92,4.5,mb,,55,1.761,0.81,us,us70009q12,2020-08-08T18:17:58.040Z,"Salta, Argentina",earthquake,8.2,5.8,0.057,89,reviewed,us,us
2020-05-24T23:25:18.921Z,-55.2671,-29.2693,10,5.1,mb,,72,4.294,0.54,us,us70009pql,2020-08-08T18:17:57.040Z,"South Sandwich Islands region",earthquake,5.6,1.9,0.065,78,reviewed,us,us
2020-05-24T17:23:02.875Z,-20.1787,-69.9218,47.25,3.2,ml,,134,0.104,0.28,us,us70009png,2020-08-08T18:17:56.040Z,"24 km E of Iquique, Chile",earthquake,3,3.3,0.066,30,reviewed,us,us
2020-05-23T23:53:56.094Z,-21.3081,-67.65,198.44,4.2,mb,,45,1.559,0.84,us,us70009p99,2020-08-08T18:17:54.040Z,"127 km SW of Uyuni, Bolivia",earthquake,7.6,11.5,0.187,8,reviewed,us,us
2020-05-23T13:11:00.383Z,-33.5124,-69.8262,114.41,5.2,mww,,44,0.278,1.24,us,us70009p3k,2020-08-08T18:17:53.040Z,"70 km E of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",earthquake,7.3,4.1,0.051,37,reviewed,us,us
2020-05-23T07:17:24.621Z,-24.2544,-67.134,186.38,4.6,mwr,,166,1.612,0.78,us,us70009p0x,2020-08-08T18:17:52.040Z,"82 km W of San Antonio de los Cobres, Argentina",earthquake,10.8,8.4,,,reviewed,us,guc
2020-05-22T14:59:32.563Z,-22.9595,-69.0494,94.03,4.9,mww,,72,0.544,0.92,us,us70009ng1,2020-08-08T18:17:50.040Z,"57 km SSW of Calama, Chile",earthquake,4.6,4.3,0.098,10,reviewed,us,us
2020-05-22T14:43:11.276Z,-24.2118,-67.1596,157.46,4.6,mb,,44,1.564,0.56,us,us70009nfr,2020-08-08T18:17:50.040Z,"85 km W of San Antonio de los Cobres, Argentina",earthquake,8.2,6.9,0.088,39,reviewed,us,us
2020-05-22T12:18:03.205Z,-33.0136,-70.4344,102.45,4.3,mb,,83,0.24,0.53,us,us70009nbs,2020-08-08T18:17:49.040Z,"25 km SE of Los Andes, Chile",earthquake,4.7,5.8,0.534,1,reviewed,us,us
2020-05-22T08:04:49.915Z,-55.7786,-30.2633,10,4.6,mb,,107,3.882,0.65,us,us6000a1sr,2020-08-08T18:17:34.040Z,"South Sandwich Islands region",earthquake,5.6,1.9,0.132,17,reviewed,us,us
2020-05-22T05:09:39.726Z,-20.3786,-69.1884,91.76,3.3,ml,,165,0.238,0.44,us,us70009n1s,2020-08-08T18:17:48.040Z,"102 km E of Iquique, Chile",earthquake,8,9.3,0.074,24,reviewed,us,us
2020-05-22T04:52:51.307Z,-31.3796,-67.3703,10,4.5,mb,,106,0.774,0.93,us,us70009n0t,2020-08-08T18:17:48.040Z,"San Juan, Argentina",earthquake,7.5,1.8,0.132,17,reviewed,us,us
2020-05-21T22:31:17.893Z,-33.5532,-70.7334,85.67,4.4,mwr,,38,0.16,0.6,us,us70009mvg,2020-08-08T18:17:47.040Z,"5 km NW of San Bernardo, Chile",earthquake,3.7,3.5,0.056,31,reviewed,us,us
2020-05-21T03:43:20.478Z,-41.6862,-74.0472,35,4.4,mb,,105,0.513,0.81,us,us70009m8r,2020-08-08T18:17:45.040Z,"28 km NW of Ancud, Chile",earthquake,5.4,2,0.161,11,reviewed,us,us
2020-05-21T02:51:40.657Z,-55.735,-25.162,10,4.4,mb,,93,6.676,0.74,us,us6000a1pf,2020-08-08T18:17:34.040Z,"South Sandwich Islands region",earthquake,13.8,1.7,0.155,12,reviewed,us,us
2020-05-21T02:49:52.324Z,-59.767,-27.8222,197.09,4.4,mb,,63,15.082,0.62,us,us6000a1nh,2020-08-08T18:17:34.040Z,"South Sandwich Islands region",earthquake,15.3,3.5,0.089,36,reviewed,us,us
2020-05-20T15:29:13.031Z,-21.0928,-68.7368,103.85,4.3,mwr,,34,0.843,0.79,us,us70009ls5,2020-08-08T18:17:43.040Z,"152 km N of Calama, Chile",earthquake,4.3,5.2,,,reviewed,us,guc
2020-05-20T11:33:15.758Z,-24.1333,-67.2213,209.29,4.3,mb,,75,1.467,0.62,us,us70009lkg,2020-08-08T18:17:42.040Z,"92 km W of San Antonio de los Cobres, Argentina",earthquake,8.6,11.3,0.266,4,reviewed,us,us
2020-05-20T10:42:08.987Z,-26.0446,-66.6988,25.18,4.9,mww,,47,2.316,0.96,us,us70009liw,2020-08-08T18:17:42.040Z,"Catamarca, Argentina",earthquake,5.1,4.8,0.063,24,reviewed,us,us
2020-05-20T07:02:08.303Z,-20.5334,-69.1829,103.06,4.1,mb,,58,0.391,0.52,us,us70009lf8,2020-08-08T18:17:41.040Z,"107 km ESE of Iquique, Chile",earthquake,5.2,7.7,0.301,3,reviewed,us,us
2020-05-19T21:40:32.682Z,-59.9094,-25.471,10,4.7,mb,,95,8.225,0.6,us,us6000a02h,2020-08-02T00:28:01.040Z,"South Sandwich Islands region",earthquake,8.3,1.9,0.096,33,reviewed,us,us
2020-05-18T20:00:19.018Z,-21.4902,-68.3988,125.96,4.2,mb,,74,0.841,0.73,us,us70009niu,2020-08-02T00:28:38.040Z,"119 km NNE of Calama, Chile",earthquake,7.2,6.9,0.373,3,reviewed,us,us
2020-05-18T18:36:30.807Z,-24.5162,-68.6367,102.3,4.9,mwr,,53,1.612,0.73,us,us70009jyg,2020-08-02T00:28:41.040Z,"183 km SSW of San Pedro de Atacama, Chile",earthquake,6.5,4.9,,,reviewed,us,guc
2020-05-18T09:14:28.896Z,-23.9005,-69.1736,78.05,4.4,mb,,81,1.244,0.94,us,us70009jjh,2020-08-02T00:28:55.040Z,"127 km ESE of Antofagasta, Chile",earthquake,6,6.4,0.098,30,reviewed,us,us
2020-05-18T04:29:15.060Z,-23.9785,-67.0515,174.61,4.7,mwr,,68,1.454,0.8,us,us70009jdx,2020-08-02T00:29:02.040Z,"79 km WNW of San Antonio de los Cobres, Argentina",earthquake,9.5,6.4,,,reviewed,us,guc
2020-05-16T17:58:22.506Z,-55.6448,-30.1396,10,4.4,mb,,90,3.905,0.57,us,us70009nah,2020-08-02T00:30:02.040Z,"South Sandwich Islands region",earthquake,9.6,1.7,0.19,10,reviewed,us,us
2020-05-16T00:34:02.993Z,-56.0585,-25.2409,10,4.4,mb,,120,6.684,1.2,us,us70009nav,2020-08-02T00:30:45.040Z,"South Sandwich Islands region",earthquake,5.6,1.9,0.094,33,reviewed,us,us
2020-05-15T16:47:45.039Z,-56.0162,-27.0002,35,4.1,mb,,114,5.71,1.37,us,us70009n73,2020-08-02T00:31:14.040Z,"South Sandwich Islands region",earthquake,13.6,2,0.157,11,reviewed,us,us
2020-05-14T19:01:14.773Z,-55.9813,-27.1679,35,4.1,mb,,127,5.611,0.22,us,us70009mjl,2020-08-02T00:31:58.040Z,"South Sandwich Islands region",earthquake,11.4,2,0.234,7,reviewed,us,us
2020-05-14T17:16:57.352Z,-24.1078,-67.1917,177.02,4.8,mww,,47,1.464,1.3,us,us70009g51,2020-08-02T00:32:00.040Z,"89 km W of San Antonio de los Cobres, Argentina",earthquake,7.7,2.7,0.063,24,reviewed,us,us
2020-05-14T07:20:41.616Z,-24.8335,-69.9258,110.72,4.3,mb,,91,0.481,0.64,us,us70009fvg,2020-08-02T00:32:06.040Z,"84 km NE of Taltal, Chile",earthquake,6.5,7.5,0.237,5,reviewed,us,us
2020-05-14T05:10:34.825Z,-27.5667,-66.5103,157.47,4.2,mb,,120,2.443,0.81,us,us70009ftp,2020-08-02T00:32:08.040Z,"19 km W of Andalgalá, Argentina",earthquake,3.7,8.7,0.1,28,reviewed,us,us
2020-05-13T22:43:08.664Z,-27.7289,-70.9987,64.37,4.1,mwr,,181,0.478,0.72,us,us70009fni,2020-08-02T00:32:12.040Z,"77 km WSW of Copiapó, Chile",earthquake,4.7,2.5,0.065,23,reviewed,us,us
2020-05-12T23:14:36.339Z,-20.185,-69.1472,104.11,4.7,mwr,,54,0.044,0.67,us,us70009f2d,2020-07-29T22:14:41.040Z,"104 km E of Iquique, Chile",earthquake,5.5,4.9,,,reviewed,us,guc
2020-05-12T18:38:36.774Z,-24.0002,-66.9305,209.76,4,mb,,104,2.748,1.04,us,us70009kvb,2020-07-29T22:14:40.040Z,"66 km WNW of San Antonio de los Cobres, Argentina",earthquake,9.5,8,0.231,5,reviewed,us,us
2020-05-12T17:04:18.311Z,-56.2491,-26.2397,35,4.3,mb,,198,6.18,0.82,us,us70009kvh,2020-07-29T22:14:40.040Z,"South Sandwich Islands region",earthquake,7.6,2,0.161,15,reviewed,us,us
2020-05-12T04:43:05.363Z,-20.8147,-65.3204,333.82,4.3,mb,,99,3.655,0.62,us,us70009kuh,2020-07-29T22:14:37.040Z,"22 km SSW of Camargo, Bolivia",earthquake,9.1,5.4,0.178,9,reviewed,us,us
