# Long	Lat	Depth	Mag
-26.332	-59.74	47.4	4.8
-26.709	-56.258	10	4.7
-27.525	-56.198	112.6	4.6
-26.865	-55.466	10.3	5
-26.898	-55.488	10.9	5.5
-26.963	-55.427	10	4.8
-34.035	-60.52	64.1	4.6
-26.912	-55.477	10	4.9
-26.782	-55.549	10	4.4
-26.891	-55.446	10	4
-27.046	-55.448	10	4.2
-26.552	-55.439	10	4.5
-26.912	-60.424	39.1	5.1
-26.707	-55.465	10	4.5
-26.739	-55.438	10	5.2
-26.948	-55.515	10	4.4
-26.909	-55.571	10	4.6
-27.205	-55.687	10	4.9
-26.894	-55.508	10	4.4
-26.538	-55.549	10	4.5
-25.678	-58.95	35	4.5
-24.914	-58.605	35	4.6
-29.301	-56.628	10	4.6
-26.61	-55.632	10	4.6
-75.117	-51.569	35	4.3
-65.879	-57.664	5	6.3
-27.66	-56.075	71.6	4.9
-29.983	-55.686	5	4.8
-26.771	-61.059	10	4.5
-65.817	-57.68	10	4.5
-65.809	-57.773	10	5.1
-27.088	-55.494	35	4.1
-26.703	-55.501	35	4.8
-26.236	-59.669	38.8	4.5
-27.856	-56.038	118	4.5
-27.755	-56.105	110.2	4.6
-24.659	-57.382	35	4.9
-25.738	-58.941	49.8	5.2
-26.962	-55.521	35	4.6
-26.243	-58.655	170.1	4.5
-24.57	-56.193	35	5.2
-25.654	-57.454	62.9	4.9
-26.819	-56.423	95.1	4.9
-25.493	-60.243	35	4.3
-25.29	-57.893	35	4.7
-27.3	-56.446	35	4.9
-25.987	-59.907	120.7	4.6
-66.108	-57.686	35	4.8
-27.284	-60.844	35	4.2
-28.132	-55.437	21.5	4.1
-26.944	-56.528	109.3	4.7
-26.405	-58.502	134.9	4.4
-27.931	-57.285	307.6	5.6
-26.935	-55.664	35	4.4
-25.667	-58.708	35	5.2
-23.567	-58.417	40	5.6
-27.276	-55.708	35	4.7
-29.735	-58.27	51.2	5
-29.118	-58.236	35	4.5
-28.243	-60.268	49.2	4.7
-26.887	-56.352	95.6	4.6
-25.291	-57.954	53.7	4.9
-27.172	-55.757	35.9	4.9
-26.633	-56.384	83.8	4.4
-27.966	-55.068	10	4
-27.121	-56.173	93.4	4.6
-29.186	-55.309	10	4.4
-27.382	-56.22	130.2	4.2
-25.715	-58.748	101.2	4.9
-27.311	-56.331	100.2	5.5
-26.265	-60.46	10	4.3
-25.46	-58.715	91.7	4.2
-27.251	-55.979	93.7	4.1
-27.125	-55.729	39.7	5.3
-25.801	-56.556	35	4.9
-29.462	-55.487	10	4.2
-27.214	-55.422	29.5	4.5
-27.73	-55.606	7	5.6
-22.954	-54.36	35	5
-27.936	-56.068	121.7	5.1
-24.192	-57.179	10	5
-24.147	-59.412	35	4.4
-26.362	-58.602	96.3	5
-28.527	-54.661	36.1	4.7
-28.639	-54.678	35	4.6
-27.876	-55.962	167.1	4
-25.852	-60.622	35	4.3
-28.309	-55.863	149.7	4.4
-26.932	-55.692	35	5.2
-26.62	-56.096	48.1	4.6
-26.561	-56.341	76.9	4.5
-26.291	-55.501	10	5
-26.558	-55.539	10	4.7
-26.343	-55.506	10	4.7
-26.852	-56.848	64.7	4.3
-26.888	-59.951	35	4.7
-26.953	-55.845	35	4.3
-27.508	-56.161	35	5
-27.107	-56.118	98.4	4.1
-26.446	-57.369	127.4	5.9
-27.066	-56.168	10	5
-26.276	-56.582	36.4	4.5
-26.533	-60.161	35	4.9
-25.143	-58.701	21.3	4.4
-35.922	-61.305	27.9	5.1
-30.215	-56.283	10	4.4
-26.534	-56.235	35	4.4
-27.273	-55.769	31.5	5
-23.417	-57.461	9.6	4.6
-23.141	-57.352	35	4.6
-25.416	-58.833	37.6	4.2
-66.042	-57.487	10	4.5
-24.636	-57.932	66.7	4.7
-24.798	-56.842	10	4.6
-27.94	-55.395	35	5.3
-27.843	-55.441	35	4.7
-25.732	-59.138	64.2	4.6
-27.592	-56.065	134.7	4.7
-27.131	-56.123	104.2	4.7
-24.459	-57.265	10	4.4
-26.201	-55.841	16.4	4.8
-27.802	-58.762	299.8	4.5
-27.496	-55.952	132.6	4
-27.609	-56.116	134.1	4.1
-25.625	-59.639	35	4.5
-25.772	-57.416	52.5	4.5
-26.463	-56.709	93.6	4.8
-27.187	-55.532	20.9	4.2
-35.848	-61.346	22.4	4.4
-29.773	-59.662	21.6	4.7
-27.135	-55.907	35	4.4
-23.674	-58.151	35	4.1
-28.063	-55.879	112.8	5.2
-31.875	-60.436	21.8	4.6
-24.791	-60.702	35	4.8
-27.873	-55.958	125.9	5.2
-27.849	-55.469	35	5.1
-25.301	-57.939	37.9	4.6
-26.991	-55.8	35	5.5
-25.494	-59.075	35	5.5
-25.677	-59.031	96	4.9
-25.337	-58.238	35	4.2
-27.461	-56.066	85.9	4
-26.877	-60.303	35	4.9
-25.343	-58.79	35	5.1
-25.663	-57.066	65.3	4.3
-27.372	-55.944	35	4.4
-27.777	-56.022	113.5	4.2
-26.854	-60.713	35	4.2
-25.294	-58.853	35	5
-26.589	-56.164	35	4.1
-25.815	-57.733	85.8	4.4
-24.385	-57.315	27.3	5.1
-25.708	-58.876	35	5.1
-26.887	-55.679	20.2	4.3
-25.294	-56.383	35	4.1
-27.996	-55.514	20.7	5
-26.978	-55.775	26.5	4.1
-27.556	-55.899	144.7	4
-24.357	-60.492	35	5.3
-27.397	-56.068	108.5	4.5
-27.474	-56.189	122.9	4.3
-24.785	-60.709	37	5
-25.418	-56.496	35	4.6
-27.113	-56.268	130.9	4.2
-26.217	-59.547	35	5.4
-26.728	-56.164	64	4.3
-27.264	-56.108	107.1	5.1
-28.137	-59.371	277.8	4.4
-45.264	-60.48	10	4.7
-28.076	-55.41	35	4.8
-27.772	-55.842	10	4
-28.049	-55.449	10	4.3
-26.159	-58.778	129.6	4.6
-27.506	-55.931	101.3	4.5
-25.173	-58.616	10	4.9
-24.984	-58.645	10	4
-26.709	-55.784	40.1	5
-25.741	-56.412	29.4	6.3
-25.55	-56.322	10	4.8
-25.524	-56.424	25.4	5
-25.573	-56.398	32.6	5.3
-25.663	-56.31	10	4.8
-25.51	-56.274	10	4.6
-25.792	-56.268	10	4.9
-25.456	-56.301	10	4.8
-25.485	-56.33	10	4.7
-25.388	-56.253	10	5
-25.415	-56.338	10	5
-25.228	-56.399	10	4.2
-26.286	-56.415	10	4.3
-25.386	-56.365	10	4.9
-25.477	-56.397	24	5
-25.504	-56.359	10	4.6
-25.515	-56.339	30.2	5
-25.565	-56.443	10	4.7
-25.841	-56.277	10	4.9
-25.41	-56.378	22.4	4.6
-25.725	-56.4	10	5.4
-25.687	-56.494	43.8	4.8
-27.768	-55.779	62.9	4.9
-25.699	-56.378	35	4.2
-25.411	-56.83	46.5	5
-26.272	-59.666	10	4.4
-25.669	-56.407	35	4
-25.465	-56.487	23.9	4.9
-25.538	-55.866	19.3	4.7
-25.553	-56.427	35	4.5
-25.614	-56.433	35	4.5
-25.407	-56.384	35	4.9
-26.551	-60.44	35	4.3
-25.453	-57.935	37.5	4
-25.371	-56.35	35	4.6
-25.592	-55.834	10	4.5
-27.217	-55.899	88.7	4.2
-25.561	-56.413	35	4.7
-30.471	-56.432	35	4
-26.177	-59.523	35	4.2
-23.855	-58.369	10	4.6
-25.689	-59.711	39.9	4.2
-23.07	-59.238	10	4.5
-24.434	-57.422	39.7	5.2
-26.711	-56.049	38.8	5.2
-25.233	-56.974	10	4.4
-34.711	-60.381	10	4.3
-24.469	-59.414	35	5.1
-26.767	-56.568	35	4.3
-27.386	-56.364	116.1	4.7
-26.227	-59.692	21	4.4
-25.948	-59.184	30.4	4.7
-27.815	-55.981	114.8	4.1
-54.756	-61.787	10	4.6
-25.517	-59.239	17.5	4.4
-27.755	-55.925	108.8	4.6
-26.923	-57.194	130	5
-27.48	-59.942	129.7	5.2
-23.978	-59.887	10	4.4
-27.523	-56.025	125.7	4.3
-26.964	-56.469	124.2	5.3
-26.04	-58.295	35	4.2
-27.874	-55.389	16.9	4.4
-27.897	-55.441	19.7	4.4
-27.906	-55.362	10	4.1
-27.84	-55.318	10	4.8
-25.069	-56.983	9.6	4.3
-25.197	-57.006	35	4.1
-25.06	-57.093	35	4.4
-26.768	-60.313	35	4.6
-27.859	-55.673	35	4.6
-26.207	-58.522	137.3	4.8
-26.803	-56.19	85	4.7
-25.816	-58.318	77.3	4.5
-26.814	-59.775	145.1	4.7
-26.945	-55.584	35	4.8
-26.397	-58.922	165.1	4.8
-58.618	-59.842	17.6	4.8
-26.744	-57.83	138.9	4.2
-23.369	-60.591	35	4.7
-26.874	-56.48	139.9	4.3
-25.857	-58.979	10	5
-27.933	-56.079	108.7	4.4
-27.063	-56.422	87.7	6.5
-26.739	-56.22	90	5.2
-26.703	-56.213	93.5	4.7
-27.936	-55.919	133.4	5.2
-27.681	-55.941	136.4	4.5
-26.922	-55.364	35	4.4
-26.228	-55.413	35	4
-26.374	-55.625	35	4.9
-26.207	-55.67	35	4.5
-28.074	-56.941	250.6	4.9
-25.564	-56.375	35.6	4.7
-27.192	-55.311	35	4.3
-25.607	-57.918	84.9	5.3
-26.276	-58.589	187.6	4.3
-26.604	-56.153	58.1	4.6
-29.515	-55.363	35	4.2
-24.563	-56.081	35	4.8
-25.984	-57.477	101.8	5
-27.748	-55.479	35	4.3
-28.169	-55.802	10	4.8
-24.205	-56.395	26.2	5.1
-29.228	-59.445	10	4.7
-25.616	-59.006	103.7	4.8
-23.901	-60.673	38.4	4.4
-25.705	-55.451	35	4.6
-28.804	-59.608	35	4.4
-28.1	-55.619	55.1	5.1
-27.899	-55.379	9.4	5
-25.624	-56.567	38.7	5
-27.747	-55.667	35	4.3
-26.356	-61.249	35	4.2
-26.744	-55.788	10	4.7
-27.209	-56.277	138.9	4.5
-23.926	-60.75	48.1	5.3
-27.409	-55.963	92.5	5
-25.547	-59.078	79.3	4.7
-25.628	-57.975	84.6	4.7
-27.584	-55.82	51	4.6
-26.049	-57.619	35	4.4
-25.597	-58.028	85.7	5
-44.084	-60.474	17.2	4.8
-27.11	-56.074	48	5.9
-26.805	-55.916	40	4.1
-27.16	-55.987	41.4	5.1
-27.051	-55.951	35	4.9
-45.255	-60.106	57.1	4.2
-27.072	-55.989	50.3	5.2
-57.499	-62.688	10	4.1
-27.179	-55.865	35	4.2
-25.72	-60.798	10	4.9
-25.935	-57.381	35	4.5
-26.792	-56.141	35	4.1
-25.564	-55.656	10	5.1
-27.899	-55.927	119.3	4.7
-57.152	-62.61	10	4.4
-57.965	-62.433	10	4.6
-57.748	-62.375	10	4.7
-58.651	-61.923	10	4.5
-59.261	-62.39	10	4.9
-29.094	-55.558	32.6	4.8
-29.214	-55.561	35	4.8
-57.351	-62.72	17.1	4.9
-27.112	-56.152	96.9	4.8
-58.613	-62.24	10	4.7
-24.923	-56.865	59.7	4.4
-27.339	-56.159	103.3	4.9
-57.872	-62.477	32.5	4.3
-58.019	-62.382	43.9	4.3
-56.727	-60.535	25.3	5.1
-27.326	-56.117	94.5	5.3
-25.523	-56.35	11.4	5.1
-57.939	-62.033	10	5
-26.782	-55.937	35	4.2
-28.555	-55.665	35	4.3
-27.415	-56.054	119.2	5.2
-25.619	-59.319	37.4	4.7
-24.797	-60.499	30.5	4.9
-25.246	-57.919	49.1	4.4
-31.087	-54.694	10	5.2
-27.088	-56.009	127.3	4.1
-26.397	-56.055	35	4.4
-27.007	-56.109	97.5	4.8
-27.428	-55.821	35	4.2
-26.87	-56.362	106.2	5.1
-23.523	-60.762	10	6.1
-25.635	-57.936	80.2	4.6
-26.659	-60.547	10	5.3
-27.143	-60.634	10	4.9
-26.774	-60.588	10	4.7
-26.91	-56.117	35	4.2
-28.112	-55.406	7	4.8
-27.908	-55.354	9.1	4.9
-27.225	-53.989	10	4.7
-25.485	-58.695	102.1	4.9
-26.138	-59.519	35	4.7
-27.238	-55.984	35	4.2
-54.369	-60.885	10	4.2
-25.761	-57.367	107.9	4.8
-27.048	-55.873	44.6	4.5
-25.553	-55.705	35	4.8
-27.111	-56.119	108.5	5
-26.399	-58.982	113.4	4.5
-27.436	-55.93	118.3	4.6
-25.452	-57.229	44.3	5.7
-27.494	-56.428	130.4	5.6
-27.471	-56.413	133.3	4.9
-26.392	-59.916	35.4	4.7
-25.501	-58.312	72.3	5.4
-27.177	-56.211	127.9	5.2
-27.565	-55.462	35	4.6
-26.745	-57.228	116.7	4.1
-25.062	-56.873	13.9	4.9
-29.77	-55.57	10	4.5
-26.68	-56.196	35	4.4
-25.92	-56.228	50	4.8
-27.298	-56.49	137.6	4.2
-49.878	-60.342	41.9	5
-50.163	-60.343	35	4.3
-25.474	-58.959	35	4.4
-26.847	-56.451	84	6.4
-25.633	-56.23	35	5
-25.489	-57.961	36.8	4.8
-27.438	-56.06	95	5
-25.705	-55.869	10	4.5
-20.995	-59.327	15.4	5.1
-23.316	-60.896	10	4.6
-26.115	-55.513	13.8	4.5
-26.736	-56.277	95.3	5.1
-28	-55.92	122.9	4.6
-24.887	-56.01	35	4.3
-25.415	-57.898	80.9	4.1
-25.844	-57.938	93.6	4.6
-26.758	-55.982	74.7	4.5
-22.029	-60.975	25.7	4.6
-25.112	-59.118	35	4.4
-25.108	-58.724	10	4.5
-25.661	-56.239	35	4.3
-47.06	-53.124	10	4.8
-53.916	-61.199	35	4
-29.719	-55.627	30.3	4.2
-28.106	-55.261	10	5
-50.741	-60.499	76.2	4.3
-26.766	-56.234	72.1	4.4
-27.436	-55.649	35	4.4
-28.228	-55.595	55.4	4.9
-25.114	-58.865	68.1	4.3
-27.772	-56.009	111.2	4.6
-25.877	-59.495	10	4.8
-27.51	-56.049	110.4	4.7
-26.131	-55.121	36.9	4.6
-26.174	-59.042	175.1	4.4
-27.164	-56.017	89.6	4.5
-26.378	-58.635	143.5	5.4
-27.827	-59.944	182.2	4.2
-28.184	-56.009	116	6.2
-27.01	-55.479	30	4.6
-25.573	-57.951	64.7	4.2
-26.981	-55.75	44.7	4.7
-28.269	-55.367	19.7	5.3
-28.313	-55.361	35	4.4
-28.227	-55.338	35	4.6
-25.466	-57.211	45.2	4.9
-28.39	-55.38	39.1	4.7
-28.246	-55.338	35	4.1
-27.912	-55.199	35	4.6
-26.043	-57.391	69.3	4.5
-26.339	-59.895	35	4.7
-26.555	-59.809	98.3	5.1
-27.726	-55.995	113	5.4
-27.749	-55.959	106.5	4.6
-25.415	-57.786	63.7	4.4
-25.17	-55.706	34	4.9
-27.906	-56.063	135.9	4.8
-26.574	-56.26	35	4.3
-25.219	-55.689	35	4.3
-25.928	-60.651	10	5.2
-27.166	-56.23	109.7	5
-26.635	-60.624	35	4.8
-27.075	-56.063	88.5	4.7
-24.099	-57.195	10	4.9
-27.208	-60.597	10	5
-27.073	-60.548	10	5.6
-26.086	-60.695	10	5
-26.913	-60.559	10	4.2
-26.148	-59.069	127.6	4.6
-23.429	-60.78	11.1	4.9
-56.113	-60.948	8	6.6
-55.965	-60.882	10	6
-57.122	-60.739	10	4.6
-56.499	-60.764	10	4.8
-53.571	-61.33	10	5.1
-56.095	-60.752	10	5.6
-56.312	-60.723	10	4.7
-57.095	-61.082	10	4.7
-24.981	-56.754	10	5
-25.045	-56.718	10	5.1
-25.998	-57.057	63	4.5
-57.416	-60.62	10	4.9
-56.887	-60.874	10	4.7
-57.124	-60.737	10	4.4
-25.147	-56.759	13	6
-24.899	-56.655	10	5.5
-25.002	-56.854	10	4.4
-25.344	-56.572	10	4.1
-25.152	-56.804	10	4.6
-56.526	-60.776	10	4.2
-27.723	-56.336	7.6	5.5
-27.643	-56.296	35	4.7
-51.411	-60.582	37.6	5.4
-24.685	-58.232	58.5	4.5
-25.699	-56.774	35	4.4
-24.994	-60.684	31.9	4.6
-27.353	-56.158	94.3	4.8
-27.329	-56.153	127.6	4.2
-25.816	-56.383	10	5.5
-26.794	-59.835	131.1	4.7
-25.732	-58.316	35	4.9
-24.767	-59.312	35	4.3
-23.448	-61.121	35	4.5
-25.474	-57.935	41.3	4.5
-25.866	-57.362	73.8	4.6
-27.091	-55.952	10	4.6
-41.734	-60.704	10	4.9
-26.967	-60.187	60.4	4.7
-25.306	-57.941	57.6	5.4
-26.816	-56.374	91.4	4.6
-25.799	-57.479	68.5	4.6
-26.954	-56.17	65.4	4.9
-27.895	-55.404	35	4.8
-27.709	-56.026	102.4	4.9
-26.395	-59.681	90.5	4.9
-20.811	-60.912	10	4.8
-24.747	-56.532	10	4.9
-26.161	-59.942	82.3	4.2
-24.772	-56.553	10	4.3
-26.084	-60.641	10	4.9
-25.257	-57.969	51.6	4.8
-27.609	-56.071	114.2	4.2
-23.863	-60.835	40.4	5.2
-25.642	-58.887	35	4.5
-25.018	-57.481	35	4.7
-25.131	-59.765	35	4.7
-27.726	-55.239	39.2	4.6
-26.73	-55.598	13.5	4.2
-26.829	-55.666	16	4.3
-26.363	-56.677	69.5	4.6
-29.064	-54.818	35	4.9
-28.947	-54.871	35	4.3
-49.328	-53.393	10	4.1
-25.671	-57.933	35	4.4
-23.075	-58.196	35	4.4
-27.979	-56.871	283.9	5.4
-65.308	-57.679	15	6.2
-25.209	-56.845	23.3	5.3
-27.004	-56.153	68.6	4.6
-25.017	-56.924	10	4.7
-27.674	-55.517	25.5	5
-25.68	-56.464	35	4.7
-27.453	-56.014	129	4.2
-44.301	-60.483	10	4.6
-28.216	-55.471	35	4.3
-27.898	-55.456	35	4.3
-31.699	-60.131	16.9	4.4
-27.187	-55.901	35	4.2
-26.154	-58.976	137.3	4.8
-63.118	-54.144	10	4.3
-51.849	-60.709	10	4.8
-25.905	-59.248	84.4	4.2
-25.547	-57.91	69.4	4.7
-29.705	-55.468	10	4.6
-26.996	-60.807	35	4.6
-25.563	-58.881	83.7	4.9
-28.114	-55.894	133.4	4.5
-26.404	-59.969	42	4.9
-25.57	-60.562	35	5.3
-28.735	-55.276	10	4
-25.493	-57.993	82.9	4.3
-25.314	-57.955	61.1	4.7
-26.424	-60.577	10	5.1
-23.239	-60.883	10	5
-25.412	-57.854	86.3	4.3
-27.674	-55.981	122.1	5.1
-26.654	-56.076	35	4.5
-26.924	-60.591	35	4.3
-27.459	-55.987	114.6	4.6
-28.394	-55.796	86.1	5.5
-25.228	-59.436	10	4.4
-26.773	-55.726	11.3	4.2
-35.393	-55.626	8.3	4.6
-27.359	-55.692	27.7	4.1
-26.603	-57.124	130.4	5.1
-24.926	-58.692	35	4.7
-27.611	-60.228	112	5.1
-27.617	-55.952	113.2	4.7
-27.541	-56.14	118.8	4.4
-25.648	-59.302	33.7	4.9
-27.063	-55.892	38.3	4.4
-27.414	-56.203	100.6	5.4
-27.187	-56.127	85.3	4.5
-27.318	-55.696	42.6	4.7
-27.653	-56.041	108.3	4.1
-24.188	-56.456	10	5.2
-28.052	-55.955	128	4.1
-26.427	-59.639	122.6	4.6
-27.454	-56.271	104.4	4.8
-30.486	-56.946	47.1	4.6
-51.35	-60.427	10	4.5
-27.809	-56.038	104.8	5.4
-26.322	-56.279	56	4.4
-24.109	-58.176	25.6	4.8
-58.258	-61.401	10	5
-28.415	-55.14	10	4.9
-28.368	-55.093	10	4.6
-25.9	-55.71	21.6	4.4
-25.342	-58.157	35	4.1
-25.894	-55.693	10	4.3
-26.07	-55.749	10	4.3
-25.813	-55.656	10	4.2
-27.687	-56.147	99.8	4.8
-27.931	-54.989	10	4.7
-25.312	-58.707	89.9	4.4
-28.137	-55.072	10	4.5
-26.056	-55.769	35	5.2
-27.988	-59.762	140.7	5.4
-26.852	-59.458	159.7	4.2
-27.52	-56.022	122	4
-26.108	-59.203	69	5.2
-26.823	-58.246	182.4	4.3
-25.452	-58.895	35	5.2
-26.655	-56.195	84	4.3
-27.432	-56.053	140.8	4.6
-27.525	-55.789	40.1	5
-27.493	-55.804	46.2	5.1
-50.284	-60.437	10	4.2
-21.474	-58.169	10	4.3
-26.828	-55.665	19.4	4.9
-27.736	-55.964	102.3	4.2
-26.773	-55.247	10	4.4
-27.254	-56.701	175	4.2
-27.645	-55.92	15.2	4.8
-24.669	-56.766	45.6	4.6
-27.644	-55.449	35	4.4
-26.763	-56.11	61.3	4.4
-26.755	-56.188	67.1	4.7
-26.178	-56.276	59.6	4.2
-25.724	-57.453	67.3	4.7
-30.979	-59.939	10	4.5
-26.78	-59.827	117.3	4.7
-26.573	-60.326	35	5.4
-26.434	-60.523	35	4.8
-27.868	-56.004	97.3	4.4
-25.71	-56.316	21.3	5.1
-26.999	-55.839	76.8	4.3
-27.065	-56.418	99.3	4.6
-27.208	-55.484	10	4.7
-27.975	-55.867	97.1	4.2
-25.643	-57.677	64.6	4.1
-26.456	-55.498	10	4
-25.59	-56.301	13.7	5.2
-27.019	-55.975	95.8	4.6
-24.713	-57.786	35	4.6
-27.568	-55.942	101.1	4.4
-20.316	-60.658	10	4.4
-53.986	-60.914	35	4.3
-27.384	-55.942	94.2	4.6
-27.344	-56.391	116	5.2
-26.427	-56.051	35	4.3
-26.061	-58.116	76.9	4.2
-27.231	-56.264	110.6	4.5
-25.237	-58.913	18.5	4.3
-26.581	-55.782	35	4.9
-27.129	-56.447	105.6	4.5
-27.253	-56.143	102	4.9
-25.915	-56.597	10	4.5
-27.281	-56.082	89.4	5.1
-26.994	-56.282	122.3	4.2
-25.565	-58.864	41.2	4.9
-27.349	-56.11	120.8	4.9
-25.075	-56.319	35	4.3
-27.051	-56.86	135.1	4.5
-25.88	-60.569	10	4.5
-27.009	-59.468	42.7	4.8
-27.284	-56.311	129.4	4.5
-27.466	-56.351	103.1	4.3
-36.887	-60.906	10	5.2
-30.444	-55.17	10	4.6
-30.418	-55.185	10	4.5
-24.872	-55.997	35	4.9
-25.607	-57.104	35	4.6
-25.164	-58.628	35.4	4.8
-25.475	-58.957	55.1	4.7
-24.712	-58.787	74.3	4.6
-25.563	-56.611	10	4.2
-25.304	-56.494	10	4.7
-27.387	-56.062	153.7	4.2
-26.624	-56.243	84.8	4.4
-46.94	-53.107	10	5
-27.629	-56.084	100.8	4.9
-27.085	-56.13	97.9	4.4
-27.314	-55.985	100.7	4.9
-25.133	-57.941	35	4.8
-26.479	-60.296	10	4.1
-26.858	-56.515	119	4.3
-25.145	-57.984	70.8	4.5
-28.086	-55.865	134.5	4.8
-25.385	-58.695	35	4.7
-25.285	-58.761	35	4.8
-24.921	-58.624	23	4.3
-25.98	-57.714	63.7	4.7
-24.957	-58.533	19.6	4.9
-26.954	-56.171	65.7	4.7
-29.749	-55.544	10	4.6
-30.543	-56.892	41.1	4.8
-25.04	-57.904	37	4.7
-25.234	-56.163	40.9	5
-26.614	-60.529	49.2	4.7
-26.657	-60.242	35	4.4
-26.624	-56.951	118.6	4.6
-31.9	-60.377	14.6	5.2
-27.449	-55.943	120	4.3
-26.371	-58.553	160.6	4.9
-27.739	-55.794	132.7	4.1
-26.911	-56.194	89.5	4.9
-28.587	-55.13	10	4.6
-26.375	-59.111	131.7	4.4
-27.235	-55.608	34.9	4.9
-26.764	-60.289	63.8	5.1
-25.931	-60.033	35	4.6
-34.43	-61.339	10	4.3
-26.561	-60.561	10	4.6
-24.331	-56.813	10	4.7
-27.629	-55.333	16	4.6
-27.75	-55.437	10	5
-24.807	-58.439	10	4.6
-27.353	-56.121	130.2	4.4
-24.331	-58.892	20	5.9
-21.714	-55.155	10	5
-25.915	-57.323	83.2	4.2
-26.367	-59.615	81.6	5.1
-26.378	-59.6	101.5	4.6
-24.838	-57.376	35.1	5.4
-24.868	-57.324	38	5.3
-24.63	-57.172	35	4.3
-29.664	-59.994	20.9	5
-24.243	-60.817	32.4	4.9
-22.985	-57.723	43.8	4.2
-26.586	-56.37	56.3	5.1
-26.211	-59.98	20	4.5
-26.151	-56.645	111.1	4.6
-26.788	-60.648	35	4.7
-26.697	-55.725	13.7	5.1
-29.096	-55.612	35	4.5
-26.279	-60.327	35	4.5
-25.003	-57.057	34.5	4.5
-28.859	-55.645	68.3	4.3
-26.753	-56.333	94	4.1
-29.043	-55.52	5.2	4.4
-26.678	-56.353	58.7	4.4
-20.255	-60.613	10	4.8
-27.387	-55.981	99.6	4.6
-25.792	-57.261	62.5	4.3
-27.202	-55.966	88.9	4.2
-24.982	-56.358	35	4.7
-26.758	-57.922	177.7	4.5
-27.338	-56.096	97.3	4.4
-25.031	-56.477	35	4.5
-27.395	-56.095	79.4	4.4
-26.826	-56.816	135	4.8
-27.227	-55.806	23.9	4.9
-27.317	-55.803	86.3	4.7
-28.179	-55.14	10	4.3
-25.716	-59.152	61.7	4.5
-26.916	-56.089	58.5	5.1
-25.672	-59.061	35.3	4.4
-21.816	-55.112	10	4.5
-33.175	-60.287	10	4.9
-32.728	-60.271	21	4.6
-32.898	-60.15	13.9	4.8
-27.456	-59.564	204.7	4.4
-32.947	-60.121	10	4.4
-25.624	-57.9	48.7	4.7
-26.447	-60.313	43.8	4.5
-25.279	-57.356	10	4.3
-26.757	-56.033	44.4	4.9
-26.745	-55.483	21.5	4.9
-26.595	-55.433	7.9	4.3
-26.578	-55.604	63.9	4.3
-26.626	-55.496	34.4	4.5
-27.036	-55.462	35	4.5
-26.693	-55.555	35.4	4.5
-26.544	-55.483	35.6	4.7
-25.505	-59.067	35	4
-25.362	-58.724	33	5.2
-23.639	-57.476	31.8	4.9
-26.577	-58.121	141.7	4.3
-27.153	-56.24	131.1	4.5
-27.443	-56.28	91.2	5.5
-27.331	-56.112	102.2	4.6
-25.196	-57.873	35	4.2
-27.348	-55.989	78.3	4.1
-23.469	-57.662	35	4.3
-23.645	-57.582	35	4.4
-27.085	-55.932	98.6	4.5
-25.405	-61.215	35	4.6
-24.897	-55.971	34.7	4.8
-25.387	-56.417	35	4.6
-24.778	-58.757	79.1	4.4
-25.152	-57.029	50.7	4.7
-27.46	-55.983	103.9	4.3
-26.734	-55.46	35.7	4.9
-26.17	-54.884	16	4.4
-26.275	-55.502	18.2	4.5
-24.895	-57.189	35	4.6
-28.561	-55.488	35	5.1
-27.256	-55.63	50.7	4.9
-24.736	-56.921	53.2	4.6
-25.3	-58.823	51.1	4.8
-26.33	-58.376	146.8	5.3
-25.477	-56.608	35	4.6
-26.818	-60.423	19.6	4.6
-26.693	-55.668	24.8	4.7
-25.07	-60.857	11	7.3
-29.58	-55.286	10	4.3
-25.068	-61.063	10	4.4
-26.854	-60.279	35	4.8
-24.568	-60.81	30.5	4.7
-26.305	-59.884	30	5.1
-24.098	-61.387	111.4	4.6
-23.016	-59.193	35	4.5
-25.865	-57.287	43.5	4.7
-27.401	-56.074	119.7	5.2
-26.239	-60.357	35	5
-58.594	-61.712	13.5	5.2
-25.015	-60.707	9.9	4.6
-26.864	-56.366	93.9	4.8
-26.431	-56.389	57.9	4.5
-26.738	-60.336	23.5	4.7
-23.841	-57.915	13	6.3
-26.83	-60.34	25.2	4.6
-25.479	-57.288	46	4.5
-25.684	-58.516	81.9	4.1
-25.285	-57.765	47	5.2
-25.9197	-55.9209	10	4.7
-28.2274	-55.3745	35	4.6
-26.6969	-56.0978	73.79	4.3
-28.6529	-55.3565	40.47	4
-25.631	-57.8864	56.46	4.4
-26.2178	-58.9791	106.91	4.5
-26.0775	-55.9244	24.97	4.5
-27.402	-56.1846	95.36	4.8
-25.5111	-57.8891	67.95	4.2
-26.4584	-60.0225	62.54	4.4
-25.7697	-56.511	72.71	4.8
-27.2921	-56.5813	107.42	4.5
-25.2567	-58.7441	34.95	4.8
-22.1328	-60.9007	10	4.6
-25.552	-57.9452	62.61	4.9
-27.3492	-56.2049	94.72	4.9
-25.5145	-57.9492	54.98	4.7
-22.9973	-60.7665	10	4.9
-24.2151	-58.0928	35.69	4.8
-31.3515	-55.0962	33.59	4.7
-25.8706	-56.6554	55.96	4.6
-28.0262	-56.027	128.16	4.5
-26.7502	-58.615	139.67	4.2
-26.2557	-56.3063	35	4.7
